nodenumber,    x-coordinate,    y-coordinate,        pressure,         density,      x-velocity,      y-velocity,     temperature,    total-energy, internal-energy
        27, 8.042553191E-02, 0.000000000E+00, 8.363176253E+04, 1.025843599E+00, 1.793406577E+02, 0.000000000E+00, 2.840212417E+02, 2.204041363E+05, 2.043226346E+05
        28, 8.340425532E-02, 0.000000000E+00, 8.356123989E+04, 1.025225189E+00, 1.797236994E+02, 0.000000000E+00, 2.839529149E+02, 2.204237487E+05, 2.042734808E+05
        29, 8.638297872E-02, 0.000000000E+00, 8.348804335E+04, 1.024583175E+00, 1.801206463E+02, 0.000000000E+00, 2.838819537E+02, 2.204441172E+05, 2.042224319E+05
        30, 8.936170213E-02, 0.000000000E+00, 8.341216435E+04, 1.023917463E+00, 1.805314806E+02, 0.000000000E+00, 2.838083451E+02, 2.204652457E+05, 2.041694784E+05
        31, 9.234042553E-02, 0.000000000E+00, 8.333359441E+04, 1.023227961E+00, 1.809561819E+02, 0.000000000E+00, 2.837320755E+02, 2.204871379E+05, 2.041146107E+05
        32, 9.531914894E-02, 0.000000000E+00, 8.325232508E+04, 1.022514575E+00, 1.813947283E+02, 0.000000000E+00, 2.836531315E+02, 2.205097978E+05, 2.040578190E+05
        33, 9.829787234E-02, 0.000000000E+00, 8.316834796E+04, 1.021777211E+00, 1.818470957E+02, 0.000000000E+00, 2.835714992E+02, 2.205332294E+05, 2.039990934E+05
        34, 1.012765957E-01, 0.000000000E+00, 8.308165463E+04, 1.021015775E+00, 1.823132584E+02, 0.000000000E+00, 2.834871648E+02, 2.205574366E+05, 2.039384238E+05
        35, 1.042553191E-01, 0.000000000E+00, 8.299223667E+04, 1.020230170E+00, 1.827931891E+02, 0.000000000E+00, 2.834001139E+02, 2.205824235E+05, 2.038758001E+05
        36, 1.072340426E-01, 0.000000000E+00, 8.290008562E+04, 1.019420301E+00, 1.832868593E+02, 0.000000000E+00, 2.833103320E+02, 2.206081943E+05, 2.038112117E+05
        37, 1.102127660E-01, 0.000000000E+00, 8.280519291E+04, 1.018586068E+00, 1.837942396E+02, 0.000000000E+00, 2.832178044E+02, 2.206347532E+05, 2.037446481E+05
        38, 1.131914894E-01, 0.000000000E+00, 8.270754986E+04, 1.017727372E+00, 1.843152997E+02, 0.000000000E+00, 2.831225158E+02, 2.206621047E+05, 2.036760983E+05
        39, 1.161702128E-01, 0.000000000E+00, 8.260714760E+04, 1.016844109E+00, 1.848500090E+02, 0.000000000E+00, 2.830244507E+02, 2.206902531E+05, 2.036055510E+05
        40, 1.191489362E-01, 0.000000000E+00, 8.250397706E+04, 1.015936173E+00, 1.853983366E+02, 0.000000000E+00, 2.829235929E+02, 2.207192031E+05, 2.035329946E+05
        41, 1.221276596E-01, 0.000000000E+00, 8.239802889E+04, 1.015003457E+00, 1.859602518E+02, 0.000000000E+00, 2.828199258E+02, 2.207489595E+05, 2.034584174E+05
        42, 1.251063830E-01, 0.000000000E+00, 8.228929341E+04, 1.014045847E+00, 1.865357247E+02, 0.000000000E+00, 2.827134323E+02, 2.207795271E+05, 2.033818068E+05
        43, 1.280851064E-01, 0.000000000E+00, 8.217776058E+04, 1.013063226E+00, 1.871247260E+02, 0.000000000E+00, 2.826040945E+02, 2.208109112E+05, 2.033031501E+05
        44, 1.310638298E-01, 0.000000000E+00, 8.206341993E+04, 1.012055473E+00, 1.877272275E+02, 0.000000000E+00, 2.824918940E+02, 2.208431170E+05, 2.032224339E+05
        45, 1.340425532E-01, 0.000000000E+00, 8.194626050E+04, 1.011022461E+00, 1.883432027E+02, 0.000000000E+00, 2.823768115E+02, 2.208761501E+05, 2.031396444E+05
        46, 1.370212766E-01, 0.000000000E+00, 8.182627080E+04, 1.009964057E+00, 1.889726267E+02, 0.000000000E+00, 2.822588268E+02, 2.209100161E+05, 2.030547672E+05
        47, 1.400000000E-01, 0.000000000E+00, 8.170343876E+04, 1.008880123E+00, 1.896154769E+02, 0.000000000E+00, 2.821379192E+02, 2.209447212E+05, 2.029677872E+05
        48, 1.429787234E-01, 0.000000000E+00, 8.157775167E+04, 1.007770514E+00, 1.902717329E+02, 0.000000000E+00, 2.820140666E+02, 2.209802716E+05, 2.028786886E+05
        49, 1.459574468E-01, 0.000000000E+00, 8.144919615E+04, 1.006635076E+00, 1.909413768E+02, 0.000000000E+00, 2.818872462E+02, 2.210166739E+05, 2.027874551E+05
        50, 1.489361702E-01, 0.000000000E+00, 8.131775812E+04, 1.005473651E+00, 1.916243936E+02, 0.000000000E+00, 2.817574342E+02, 2.210539348E+05, 2.026940693E+05
        51, 1.519148936E-01, 0.000000000E+00, 8.118342274E+04, 1.004286071E+00, 1.923207717E+02, 0.000000000E+00, 2.816246055E+02, 2.210920617E+05, 2.025985134E+05
        52, 1.548936170E-01, 0.000000000E+00, 8.104617438E+04, 1.003072160E+00, 1.930305023E+02, 0.000000000E+00, 2.814887342E+02, 2.211310619E+05, 2.025007687E+05
        53, 1.578723404E-01, 0.000000000E+00, 8.090599662E+04, 1.001831734E+00, 1.937535801E+02, 0.000000000E+00, 2.813497929E+02, 2.211709433E+05, 2.024008154E+05
        54, 1.608510638E-01, 0.000000000E+00, 8.076287220E+04, 1.000564602E+00, 1.944900035E+02, 0.000000000E+00, 2.812077533E+02, 2.212117141E+05, 2.022986332E+05
        55, 1.638297872E-01, 0.000000000E+00, 8.061678303E+04, 9.992705599E-01, 1.952397743E+02, 0.000000000E+00, 2.810625857E+02, 2.212533827E+05, 2.021942008E+05
        56, 1.668085106E-01, 0.000000000E+00, 8.046771015E+04, 9.979493994E-01, 1.960028979E+02, 0.000000000E+00, 2.809142591E+02, 2.212959580E+05, 2.020874958E+05
        57, 1.697872340E-01, 0.000000000E+00, 8.031563375E+04, 9.966009008E-01, 1.967793835E+02, 0.000000000E+00, 2.807627415E+02, 2.213394493E+05, 2.019784953E+05
        58, 1.727659574E-01, 0.000000000E+00, 8.016053317E+04, 9.952248359E-01, 1.975692439E+02, 0.000000000E+00, 2.806079994E+02, 2.213838662E+05, 2.018671750E+05
        59, 1.757446809E-01, 0.000000000E+00, 8.000238692E+04, 9.938209675E-01, 1.983724954E+02, 0.000000000E+00, 2.804499981E+02, 2.214292186E+05, 2.017535102E+05
        60, 1.787234043E-01, 0.000000000E+00, 7.984117267E+04, 9.923890495E-01, 1.991891579E+02, 0.000000000E+00, 2.802887016E+02, 2.214755168E+05, 2.016374747E+05
        61, 1.817021277E-01, 0.000000000E+00, 7.967686727E+04, 9.909288272E-01, 2.000192549E+02, 0.000000000E+00, 2.801240726E+02, 2.215227715E+05, 2.015190419E+05
        62, 1.846808511E-01, 0.000000000E+00, 7.950944683E+04, 9.894400371E-01, 2.008628129E+02, 0.000000000E+00, 2.799560726E+02, 2.215709939E+05, 2.013981840E+05
        63, 1.876595745E-01, 0.000000000E+00, 7.933888667E+04, 9.879224074E-01, 2.017198617E+02, 0.000000000E+00, 2.797846617E+02, 2.216201953E+05, 2.012748724E+05
        64, 1.906382979E-01, 0.000000000E+00, 7.916516143E+04, 9.863756583E-01, 2.025904343E+02, 0.000000000E+00, 2.796097988E+02, 2.216703876E+05, 2.011490775E+05
        65, 1.936170213E-01, 0.000000000E+00, 7.898824505E+04, 9.847995020E-01, 2.034745660E+02, 0.000000000E+00, 2.794314418E+02, 2.217215828E+05, 2.010207688E+05
        66, 1.965957447E-01, 0.000000000E+00, 7.880811086E+04, 9.831936434E-01, 2.043722953E+02, 0.000000000E+00, 2.792495471E+02, 2.217737935E+05, 2.008899152E+05
        67, 1.995744681E-01, 0.000000000E+00, 7.862473161E+04, 9.815577802E-01, 2.052836627E+02, 0.000000000E+00, 2.790640699E+02, 2.218270325E+05, 2.007564844E+05
        68, 2.025531915E-01, 0.000000000E+00, 7.843807951E+04, 9.798916032E-01, 2.062087109E+02, 0.000000000E+00, 2.788749646E+02, 2.218813129E+05, 2.006204435E+05
        69, 2.055319149E-01, 0.000000000E+00, 7.824812628E+04, 9.781947969E-01, 2.071474848E+02, 0.000000000E+00, 2.786821842E+02, 2.219366482E+05, 2.004817588E+05
        70, 2.085106383E-01, 0.000000000E+00, 7.805484324E+04, 9.764670401E-01, 2.081000309E+02, 0.000000000E+00, 2.784856807E+02, 2.219930521E+05, 2.003403958E+05
        71, 2.114893617E-01, 0.000000000E+00, 7.785820132E+04, 9.747080056E-01, 2.090663970E+02, 0.000000000E+00, 2.782854050E+02, 2.220505388E+05, 2.001963190E+05
        72, 2.144680851E-01, 0.000000000E+00, 7.765817114E+04, 9.729173614E-01, 2.100466325E+02, 0.000000000E+00, 2.780813071E+02, 2.221091227E+05, 2.000494926E+05
        73, 2.174468085E-01, 0.000000000E+00, 7.745472304E+04, 9.710947707E-01, 2.110407878E+02, 0.000000000E+00, 2.778733358E+02, 2.221688183E+05, 1.998998797E+05
        74, 2.204255319E-01, 0.000000000E+00, 7.724782717E+04, 9.692398925E-01, 2.120489140E+02, 0.000000000E+00, 2.776614392E+02, 2.222296407E+05, 1.997474429E+05
        75, 2.234042553E-01, 0.000000000E+00, 7.703745351E+04, 9.673523815E-01, 2.130710630E+02, 0.000000000E+00, 2.774455643E+02, 2.222916050E+05, 1.995921442E+05
        76, 2.263829787E-01, 0.000000000E+00, 7.682357195E+04, 9.654318895E-01, 2.141072870E+02, 0.000000000E+00, 2.772256572E+02, 2.223547266E+05, 1.994339448E+05
        77, 2.293617021E-01, 0.000000000E+00, 7.660615231E+04, 9.634780647E-01, 2.151576388E+02, 0.000000000E+00, 2.770016634E+02, 2.224190214E+05, 1.992728054E+05
        78, 2.323404255E-01, 0.000000000E+00, 7.638516442E+04, 9.614905527E-01, 2.162221710E+02, 0.000000000E+00, 2.767735271E+02, 2.224845051E+05, 1.991086860E+05
        79, 2.353191489E-01, 0.000000000E+00, 7.616057813E+04, 9.594689969E-01, 2.173009363E+02, 0.000000000E+00, 2.765411921E+02, 2.225511941E+05, 1.989415460E+05
        80, 2.382978723E-01, 0.000000000E+00, 7.593236340E+04, 9.574130382E-01, 2.183939875E+02, 0.000000000E+00, 2.763046012E+02, 2.226191046E+05, 1.987713444E+05
        81, 2.412765957E-01, 0.000000000E+00, 7.570049029E+04, 9.553223160E-01, 2.195013769E+02, 0.000000000E+00, 2.760636964E+02, 2.226882534E+05, 1.985980394E+05
        82, 2.442553191E-01, 0.000000000E+00, 7.546492904E+04, 9.531964680E-01, 2.206231565E+02, 0.000000000E+00, 2.758184189E+02, 2.227586574E+05, 1.984215887E+05
        83, 2.472340426E-01, 0.000000000E+00, 7.522565007E+04, 9.510351307E-01, 2.217593781E+02, 0.000000000E+00, 2.755687094E+02, 2.228303335E+05, 1.982419497E+05
        84, 2.502127660E-01, 0.000000000E+00, 7.498262406E+04, 9.488379395E-01, 2.229100928E+02, 0.000000000E+00, 2.753145076E+02, 2.229032990E+05, 1.980590789E+05
        85, 2.531914894E-01, 0.000000000E+00, 7.473582191E+04, 9.466045288E-01, 2.240753515E+02, 0.000000000E+00, 2.750557525E+02, 2.229775715E+05, 1.978729325E+05
        86, 2.561702128E-01, 0.000000000E+00, 7.448521483E+04, 9.443345324E-01, 2.252552043E+02, 0.000000000E+00, 2.747923823E+02, 2.230531688E+05, 1.976834661E+05
        87, 2.591489362E-01, 0.000000000E+00, 7.423077434E+04, 9.420275835E-01, 2.264497010E+02, 0.000000000E+00, 2.745243346E+02, 2.231301086E+05, 1.974906347E+05
        88, 2.621276596E-01, 0.000000000E+00, 7.397247229E+04, 9.396833148E-01, 2.276588909E+02, 0.000000000E+00, 2.742515460E+02, 2.232084093E+05, 1.972943928E+05
        89, 2.651063830E-01, 0.000000000E+00, 7.371028085E+04, 9.373013585E-01, 2.288828228E+02, 0.000000000E+00, 2.739739527E+02, 2.232880891E+05, 1.970946943E+05
        90, 2.680851064E-01, 0.000000000E+00, 7.344417260E+04, 9.348813466E-01, 2.301215450E+02, 0.000000000E+00, 2.736914896E+02, 2.233691667E+05, 1.968914926E+05
        91, 2.710638298E-01, 0.000000000E+00, 7.317412046E+04, 9.324229106E-01, 2.313751056E+02, 0.000000000E+00, 2.734040913E+02, 2.234516609E+05, 1.966847405E+05
        92, 2.740425532E-01, 0.000000000E+00, 7.290009773E+04, 9.299256818E-01, 2.326435524E+02, 0.000000000E+00, 2.731116912E+02, 2.235355908E+05, 1.964743902E+05
        93, 2.770212766E-01, 0.000000000E+00, 7.262207811E+04, 9.273892909E-01, 2.339269330E+02, 0.000000000E+00, 2.728142221E+02, 2.236209758E+05, 1.962603933E+05
        94, 2.800000000E-01, 0.000000000E+00, 7.234003569E+04, 9.248133686E-01, 2.352252949E+02, 0.000000000E+00, 2.725116156E+02, 2.237078353E+05, 1.960427006E+05
        95, 2.829787234E-01, 0.000000000E+00, 7.205394494E+04, 9.221975444E-01, 2.365386858E+02, 0.000000000E+00, 2.722038027E+02, 2.237961892E+05, 1.958212624E+05
        96, 2.859574468E-01, 0.000000000E+00, 7.176378072E+04, 9.195414478E-01, 2.378671536E+02, 0.000000000E+00, 2.718907133E+02, 2.238860578E+05, 1.955960284E+05
        97, 2.889361702E-01, 0.000000000E+00, 7.146951828E+04, 9.168447070E-01, 2.392107462E+02, 0.000000000E+00, 2.715722762E+02, 2.239774613E+05, 1.953669473E+05
        98, 2.919148936E-01, 0.000000000E+00, 7.117113323E+04, 9.141069494E-01, 2.405695126E+02, 0.000000000E+00, 2.712484193E+02, 2.240704205E+05, 1.951339671E+05
        99, 2.948936170E-01, 0.000000000E+00, 7.086860155E+04, 9.113278014E-01, 2.419435020E+02, 0.000000000E+00, 2.709190692E+02, 2.241649565E+05, 1.948970353E+05
       100, 2.978723404E-01, 0.000000000E+00, 7.056189958E+04, 9.085068877E-01, 2.433327647E+02, 0.000000000E+00, 2.705841516E+02, 2.242610905E+05, 1.946560982E+05
       101, 3.008510638E-01, 0.000000000E+00, 7.025100399E+04, 9.056438316E-01, 2.447373518E+02, 0.000000000E+00, 2.702435906E+02, 2.243588444E+05, 1.944111014E+05
       102, 3.038297872E-01, 0.000000000E+00, 6.993589180E+04, 9.027382548E-01, 2.461573159E+02, 0.000000000E+00, 2.698973095E+02, 2.244582402E+05, 1.941619894E+05
       103, 3.068085106E-01, 0.000000000E+00, 6.961654037E+04, 8.997897769E-01, 2.475927107E+02, 0.000000000E+00, 2.695452299E+02, 2.245593004E+05, 1.939087061E+05
       104, 3.097872340E-01, 0.000000000E+00, 6.929292738E+04, 8.967980156E-01, 2.490435913E+02, 0.000000000E+00, 2.691872721E+02, 2.246620479E+05, 1.936511942E+05
       105, 3.127659574E-01, 0.000000000E+00, 6.896503086E+04, 8.937625866E-01, 2.505100145E+02, 0.000000000E+00, 2.688233552E+02, 2.247665058E+05, 1.933893952E+05
       106, 3.157446809E-01, 0.000000000E+00, 6.863282921E+04, 8.906831033E-01, 2.519920387E+02, 0.000000000E+00, 2.684533965E+02, 2.248726980E+05, 1.931232499E+05
       107, 3.187234043E-01, 0.000000000E+00, 6.829630123E+04, 8.875591776E-01, 2.534897238E+02, 0.000000000E+00, 2.680773122E+02, 2.249806485E+05, 1.928526978E+05
       108, 3.217021277E-01, 0.000000000E+00, 6.795542616E+04, 8.843904200E-01, 2.550031312E+02, 0.000000000E+00, 2.676950168E+02, 2.250903817E+05, 1.925776775E+05
       109, 3.246808511E-01, 0.000000000E+00, 6.761018377E+04, 8.811764399E-01, 2.565323234E+02, 0.000000000E+00, 2.673064235E+02, 2.252019228E+05, 1.922981265E+05
       110, 3.276595745E-01, 0.000000000E+00, 6.726055449E+04, 8.779168468E-01, 2.580773643E+02, 0.000000000E+00, 2.669114439E+02, 2.253152969E+05, 1.920139814E+05
       111, 3.306382979E-01, 0.000000000E+00, 6.690651948E+04, 8.746112513E-01, 2.596383180E+02, 0.000000000E+00, 2.665099886E+02, 2.254305297E+05, 1.917251776E+05
       112, 3.336170213E-01, 0.000000000E+00, 6.654806087E+04, 8.712592666E-01, 2.612152486E+02, 0.000000000E+00, 2.661019670E+02, 2.255476474E+05, 1.914316501E+05
       113, 3.365957447E-01, 0.000000000E+00, 6.618516193E+04, 8.678605103E-01, 2.628082196E+02, 0.000000000E+00, 2.656872874E+02, 2.256666762E+05, 1.911333329E+05
       114, 3.395744681E-01, 0.000000000E+00, 6.581780735E+04, 8.644146068E-01, 2.644172925E+02, 0.000000000E+00, 2.652658575E+02, 2.257876425E+05, 1.908301595E+05
       115, 3.425531915E-01, 0.000000000E+00, 6.544598351E+04, 8.609211899E-01, 2.660425262E+02, 0.000000000E+00, 2.648375846E+02, 2.259105731E+05, 1.905220634E+05
       116, 3.455319149E-01, 0.000000000E+00, 6.506967886E+04, 8.573799061E-01, 2.676839753E+02, 0.000000000E+00, 2.644023759E+02, 2.260354945E+05, 1.902089777E+05
       117, 3.485106383E-01, 0.000000000E+00, 6.468888426E+04, 8.537904181E-01, 2.693416891E+02, 0.000000000E+00, 2.639601388E+02, 2.261624333E+05, 1.898908358E+05
       118, 3.514893617E-01, 0.000000000E+00, 6.430359344E+04, 8.501524086E-01, 2.710157098E+02, 0.000000000E+00, 2.635107818E+02, 2.262914158E+05, 1.895675720E+05
       119, 3.544680851E-01, 0.000000000E+00, 6.391380339E+04, 8.464655846E-01, 2.727060708E+02, 0.000000000E+00, 2.630542145E+02, 2.264224679E+05, 1.892391210E+05
       120, 3.574468085E-01, 0.000000000E+00, 6.351951486E+04, 8.427296819E-01, 2.744127952E+02, 0.000000000E+00, 2.625903483E+02, 2.265556151E+05, 1.889054194E+05
       121, 3.604255319E-01, 0.000000000E+00, 6.312073280E+04, 8.389444693E-01, 2.761358935E+02, 0.000000000E+00, 2.621190972E+02, 2.266908821E+05, 1.885664050E+05
       122, 3.634042553E-01, 0.000000000E+00, 6.271746682E+04, 8.351097535E-01, 2.778753628E+02, 0.000000000E+00, 2.616403777E+02, 2.268282927E+05, 1.882220181E+05
       123, 3.663829787E-01, 0.000000000E+00, 6.230973164E+04, 8.312253832E-01, 2.796311845E+02, 0.000000000E+00, 2.611541104E+02, 2.269678698E+05, 1.878722012E+05
       124, 3.693617021E-01, 0.000000000E+00, 6.189754747E+04, 8.272912533E-01, 2.814033230E+02, 0.000000000E+00, 2.606602196E+02, 2.271096352E+05, 1.875169000E+05
       125, 3.723404255E-01, 0.000000000E+00, 6.148094040E+04, 8.233073090E-01, 2.831917246E+02, 0.000000000E+00, 2.601586341E+02, 2.272536093E+05, 1.871560634E+05
       126, 3.753191489E-01, 0.000000000E+00, 6.105994270E+04, 8.192735485E-01, 2.849963166E+02, 0.000000000E+00, 2.596492879E+02, 2.273998109E+05, 1.867896438E+05
       127, 3.782978723E-01, 0.000000000E+00, 6.063459305E+04, 8.151900268E-01, 2.868170060E+02, 0.000000000E+00, 2.591321205E+02, 2.275482576E+05, 1.864175977E+05
       128, 3.812765957E-01, 0.000000000E+00, 6.020493679E+04, 8.110568571E-01, 2.886536791E+02, 0.000000000E+00, 2.586070771E+02, 2.276989650E+05, 1.860398856E+05
       129, 3.842553191E-01, 0.000000000E+00, 5.977102601E+04, 8.068742136E-01, 2.905062013E+02, 0.000000000E+00, 2.580741090E+02, 2.278519470E+05, 1.856564725E+05
       130, 3.872340426E-01, 0.000000000E+00, 5.933291967E+04, 8.026423323E-01, 2.923744169E+02, 0.000000000E+00, 2.575331739E+02, 2.280072159E+05, 1.852673281E+05
       131, 3.902127660E-01, 0.000000000E+00, 5.889068359E+04, 7.983615120E-01, 2.942581489E+02, 0.000000000E+00, 2.569842361E+02, 2.281647818E+05, 1.848724266E+05
       132, 3.931914894E-01, 0.000000000E+00, 5.844439048E+04, 7.940321150E-01, 2.961571995E+02, 0.000000000E+00, 2.564272668E+02, 2.283246532E+05, 1.844717473E+05
       133, 3.961702128E-01, 0.000000000E+00, 5.799411985E+04, 7.896545673E-01, 2.980713503E+02, 0.000000000E+00, 2.558622437E+02, 2.284868362E+05, 1.840652742E+05
       134, 3.991489362E-01, 0.000000000E+00, 5.753995790E+04, 7.852293579E-01, 3.000003627E+02, 0.000000000E+00, 2.552891519E+02, 2.286513353E+05, 1.836529964E+05
       135, 4.021276596E-01, 0.000000000E+00, 5.708199744E+04, 7.807570387E-01, 3.019439788E+02, 0.000000000E+00, 2.547079832E+02, 2.288181527E+05, 1.832349083E+05
       136, 4.051063830E-01, 0.000000000E+00, 5.662033770E+04, 7.762382240E-01, 3.039019217E+02, 0.000000000E+00, 2.541187365E+02, 2.289872889E+05, 1.828110088E+05
       137, 4.080851064E-01, 0.000000000E+00, 5.615508423E+04, 7.716735898E-01, 3.058738960E+02, 0.000000000E+00, 2.535214178E+02, 2.291587420E+05, 1.823813025E+05
       138, 4.110638298E-01, 0.000000000E+00, 5.568634864E+04, 7.670638722E-01, 3.078595891E+02, 0.000000000E+00, 2.529160403E+02, 2.293325083E+05, 1.819457987E+05
       139, 4.140425532E-01, 0.000000000E+00, 5.521424840E+04, 7.624098661E-01, 3.098586715E+02, 0.000000000E+00, 2.523026240E+02, 2.295085820E+05, 1.815045119E+05
       140, 4.170212766E-01, 0.000000000E+00, 5.473890654E+04, 7.577124238E-01, 3.118707981E+02, 0.000000000E+00, 2.516811960E+02, 2.296869554E+05, 1.810574615E+05
       141, 4.200000000E-01, 0.000000000E+00, 5.426045122E+04, 7.529724508E-01, 3.138956098E+02, 0.000000000E+00, 2.510517899E+02, 2.298676188E+05, 1.806046717E+05
       142, 4.229787234E-01, 0.000000000E+00, 5.377901458E+04, 7.481908955E-01, 3.159327379E+02, 0.000000000E+00, 2.504144445E+02, 2.300505611E+05, 1.801461705E+05
       143, 4.259574468E-01, 0.000000000E+00, 5.329474015E+04, 7.433688241E-01, 3.179817727E+02, 0.000000000E+00, 2.497692142E+02, 2.302357667E+05, 1.796819969E+05
       144, 4.289361702E-01, 0.000000000E+00, 5.280777726E+04, 7.385073659E-01, 3.200422876E+02, 0.000000000E+00, 2.491161619E+02, 2.304232174E+05, 1.792121962E+05
       145, 4.319148936E-01, 0.000000000E+00, 5.231826839E+04, 7.336075880E-01, 3.221138914E+02, 0.000000000E+00, 2.484553421E+02, 2.306128978E+05, 1.787368077E+05
       146, 4.348936170E-01, 0.000000000E+00, 5.182635440E+04, 7.286705470E-01, 3.241962059E+02, 0.000000000E+00, 2.477868080E+02, 2.308047924E+05, 1.782558696E+05
       147, 4.378723404E-01, 0.000000000E+00, 5.133217867E+04, 7.236973315E-01, 3.262888479E+02, 0.000000000E+00, 2.471106172E+02, 2.309988848E+05, 1.777694232E+05
       148, 4.408510638E-01, 0.000000000E+00, 5.083588896E+04, 7.186890803E-01, 3.283914215E+02, 0.000000000E+00, 2.464268342E+02, 2.311951564E+05, 1.772775152E+05
       149, 4.438297872E-01, 0.000000000E+00, 5.033764244E+04, 7.136470360E-01, 3.305034956E+02, 0.000000000E+00, 2.457355381E+02, 2.313935846E+05, 1.767802022E+05
       150, 4.468085106E-01, 0.000000000E+00, 4.983761454E+04, 7.085726351E-01, 3.326245658E+02, 0.000000000E+00, 2.450368354E+02, 2.315941388E+05, 1.762775611E+05
       151, 4.497872340E-01, 0.000000000E+00, 4.933600999E+04, 7.034676249E-01, 3.347540073E+02, 0.000000000E+00, 2.443308768E+02, 2.317967757E+05, 1.757697000E+05
       152, 4.527659574E-01, 0.000000000E+00, 4.883307381E+04, 6.983341796E-01, 3.368910263E+02, 0.000000000E+00, 2.436178744E+02, 2.320014344E+05, 1.752567717E+05
       153, 4.557446809E-01, 0.000000000E+00, 4.832909903E+04, 6.931749873E-01, 3.390346260E+02, 0.000000000E+00, 2.428981151E+02, 2.322080326E+05, 1.747389825E+05
       154, 4.587234043E-01, 0.000000000E+00, 4.782442869E+04, 6.879932776E-01, 3.411835962E+02, 0.000000000E+00, 2.421719666E+02, 2.324164647E+05, 1.742165971E+05
