nodenumber,    x-coordinate,    y-coordinate,        pressure,         density,      x-velocity,      y-velocity,     temperature,    total-energy, internal-energy
        40, 1.191489362E-01, 0.000000000E+00, 8.250397708E+04, 1.015936173E+00, 1.853983365E+02, 0.000000000E+00, 2.829235929E+02, 2.207192031E+05, 2.035329947E+05
        41, 1.221276596E-01, 0.000000000E+00, 8.239802891E+04, 1.015003457E+00, 1.859602518E+02, 0.000000000E+00, 2.828199258E+02, 2.207489595E+05, 2.034584174E+05
        42, 1.251063830E-01, 0.000000000E+00, 8.228929343E+04, 1.014045847E+00, 1.865357247E+02, 0.000000000E+00, 2.827134323E+02, 2.207795271E+05, 2.033818068E+05
        43, 1.280851064E-01, 0.000000000E+00, 8.217776061E+04, 1.013063226E+00, 1.871247259E+02, 0.000000000E+00, 2.826040945E+02, 2.208109112E+05, 2.033031501E+05
        44, 1.310638298E-01, 0.000000000E+00, 8.206341996E+04, 1.012055473E+00, 1.877272274E+02, 0.000000000E+00, 2.824918940E+02, 2.208431170E+05, 2.032224339E+05
        45, 1.340425532E-01, 0.000000000E+00, 8.194626053E+04, 1.011022461E+00, 1.883432026E+02, 0.000000000E+00, 2.823768115E+02, 2.208761501E+05, 2.031396445E+05
        46, 1.370212766E-01, 0.000000000E+00, 8.182627083E+04, 1.009964057E+00, 1.889726267E+02, 0.000000000E+00, 2.822588269E+02, 2.209100161E+05, 2.030547672E+05
        47, 1.400000000E-01, 0.000000000E+00, 8.170343879E+04, 1.008880123E+00, 1.896154769E+02, 0.000000000E+00, 2.821379192E+02, 2.209447212E+05, 2.029677872E+05
        48, 1.429787234E-01, 0.000000000E+00, 8.157775170E+04, 1.007770514E+00, 1.902717328E+02, 0.000000000E+00, 2.820140666E+02, 2.209802716E+05, 2.028786886E+05
        49, 1.459574468E-01, 0.000000000E+00, 8.144919618E+04, 1.006635076E+00, 1.909413767E+02, 0.000000000E+00, 2.818872462E+02, 2.210166739E+05, 2.027874551E+05
        50, 1.489361702E-01, 0.000000000E+00, 8.131775815E+04, 1.005473651E+00, 1.916243936E+02, 0.000000000E+00, 2.817574342E+02, 2.210539348E+05, 2.026940693E+05
        51, 1.519148936E-01, 0.000000000E+00, 8.118342276E+04, 1.004286071E+00, 1.923207716E+02, 0.000000000E+00, 2.816246055E+02, 2.210920617E+05, 2.025985135E+05
        52, 1.548936170E-01, 0.000000000E+00, 8.104617440E+04, 1.003072160E+00, 1.930305022E+02, 0.000000000E+00, 2.814887342E+02, 2.211310619E+05, 2.025007687E+05
        53, 1.578723404E-01, 0.000000000E+00, 8.090599665E+04, 1.001831735E+00, 1.937535801E+02, 0.000000000E+00, 2.813497929E+02, 2.211709433E+05, 2.024008154E+05
        54, 1.608510638E-01, 0.000000000E+00, 8.076287223E+04, 1.000564602E+00, 1.944900035E+02, 0.000000000E+00, 2.812077533E+02, 2.212117141E+05, 2.022986333E+05
        55, 1.638297872E-01, 0.000000000E+00, 8.061678306E+04, 9.992705602E-01, 1.952397742E+02, 0.000000000E+00, 2.810625857E+02, 2.212533827E+05, 2.021942008E+05
        56, 1.668085106E-01, 0.000000000E+00, 8.046771017E+04, 9.979493997E-01, 1.960028978E+02, 0.000000000E+00, 2.809142591E+02, 2.212959581E+05, 2.020874959E+05
        57, 1.697872340E-01, 0.000000000E+00, 8.031563378E+04, 9.966009011E-01, 1.967793834E+02, 0.000000000E+00, 2.807627415E+02, 2.213394493E+05, 2.019784953E+05
        58, 1.727659574E-01, 0.000000000E+00, 8.016053320E+04, 9.952248362E-01, 1.975692438E+02, 0.000000000E+00, 2.806079994E+02, 2.213838662E+05, 2.018671751E+05
        59, 1.757446809E-01, 0.000000000E+00, 8.000238695E+04, 9.938209677E-01, 1.983724953E+02, 0.000000000E+00, 2.804499981E+02, 2.214292186E+05, 2.017535102E+05
        60, 1.787234043E-01, 0.000000000E+00, 7.984117269E+04, 9.923890498E-01, 1.991891579E+02, 0.000000000E+00, 2.802887016E+02, 2.214755168E+05, 2.016374748E+05
        61, 1.817021277E-01, 0.000000000E+00, 7.967686730E+04, 9.909288274E-01, 2.000192548E+02, 0.000000000E+00, 2.801240726E+02, 2.215227715E+05, 2.015190420E+05
        62, 1.846808511E-01, 0.000000000E+00, 7.950944686E+04, 9.894400373E-01, 2.008628128E+02, 0.000000000E+00, 2.799560726E+02, 2.215709939E+05, 2.013981841E+05
        63, 1.876595745E-01, 0.000000000E+00, 7.933888670E+04, 9.879224076E-01, 2.017198617E+02, 0.000000000E+00, 2.797846617E+02, 2.216201953E+05, 2.012748724E+05
        64, 1.906382979E-01, 0.000000000E+00, 7.916516145E+04, 9.863756585E-01, 2.025904342E+02, 0.000000000E+00, 2.796097989E+02, 2.216703876E+05, 2.011490775E+05
        65, 1.936170213E-01, 0.000000000E+00, 7.898824508E+04, 9.847995023E-01, 2.034745660E+02, 0.000000000E+00, 2.794314418E+02, 2.217215828E+05, 2.010207688E+05
        66, 1.965957447E-01, 0.000000000E+00, 7.880811089E+04, 9.831936437E-01, 2.043722952E+02, 0.000000000E+00, 2.792495471E+02, 2.217737935E+05, 2.008899152E+05
        67, 1.995744681E-01, 0.000000000E+00, 7.862473164E+04, 9.815577804E-01, 2.052836626E+02, 0.000000000E+00, 2.790640700E+02, 2.218270325E+05, 2.007564844E+05
        68, 2.025531915E-01, 0.000000000E+00, 7.843807954E+04, 9.798916034E-01, 2.062087109E+02, 0.000000000E+00, 2.788749647E+02, 2.218813129E+05, 2.006204436E+05
        69, 2.055319149E-01, 0.000000000E+00, 7.824812631E+04, 9.781947972E-01, 2.071474848E+02, 0.000000000E+00, 2.786821843E+02, 2.219366482E+05, 2.004817589E+05
        70, 2.085106383E-01, 0.000000000E+00, 7.805484327E+04, 9.764670403E-01, 2.081000308E+02, 0.000000000E+00, 2.784856808E+02, 2.219930521E+05, 2.003403958E+05
        71, 2.114893617E-01, 0.000000000E+00, 7.785820135E+04, 9.747080059E-01, 2.090663969E+02, 0.000000000E+00, 2.782854051E+02, 2.220505388E+05, 2.001963190E+05
        72, 2.144680851E-01, 0.000000000E+00, 7.765817117E+04, 9.729173617E-01, 2.100466325E+02, 0.000000000E+00, 2.780813071E+02, 2.221091227E+05, 2.000494926E+05
        73, 2.174468085E-01, 0.000000000E+00, 7.745472307E+04, 9.710947710E-01, 2.110407878E+02, 0.000000000E+00, 2.778733358E+02, 2.221688183E+05, 1.998998797E+05
        74, 2.204255319E-01, 0.000000000E+00, 7.724782720E+04, 9.692398927E-01, 2.120489140E+02, 0.000000000E+00, 2.776614392E+02, 2.222296407E+05, 1.997474429E+05
        75, 2.234042553E-01, 0.000000000E+00, 7.703745354E+04, 9.673523818E-01, 2.130710629E+02, 0.000000000E+00, 2.774455643E+02, 2.222916050E+05, 1.995921442E+05
        76, 2.263829787E-01, 0.000000000E+00, 7.682357198E+04, 9.654318898E-01, 2.141072870E+02, 0.000000000E+00, 2.772256573E+02, 2.223547266E+05, 1.994339449E+05
        77, 2.293617021E-01, 0.000000000E+00, 7.660615234E+04, 9.634780650E-01, 2.151576387E+02, 0.000000000E+00, 2.770016634E+02, 2.224190214E+05, 1.992728054E+05
        78, 2.323404255E-01, 0.000000000E+00, 7.638516445E+04, 9.614905530E-01, 2.162221709E+02, 0.000000000E+00, 2.767735271E+02, 2.224845051E+05, 1.991086860E+05
        79, 2.353191489E-01, 0.000000000E+00, 7.616057816E+04, 9.594689972E-01, 2.173009363E+02, 0.000000000E+00, 2.765411921E+02, 2.225511941E+05, 1.989415461E+05
        80, 2.382978723E-01, 0.000000000E+00, 7.593236343E+04, 9.574130385E-01, 2.183939874E+02, 0.000000000E+00, 2.763046012E+02, 2.226191046E+05, 1.987713444E+05
        81, 2.412765957E-01, 0.000000000E+00, 7.570049032E+04, 9.553223163E-01, 2.195013768E+02, 0.000000000E+00, 2.760636964E+02, 2.226882535E+05, 1.985980394E+05
        82, 2.442553191E-01, 0.000000000E+00, 7.546492907E+04, 9.531964683E-01, 2.206231564E+02, 0.000000000E+00, 2.758184190E+02, 2.227586574E+05, 1.984215888E+05
        83, 2.472340426E-01, 0.000000000E+00, 7.522565011E+04, 9.510351310E-01, 2.217593780E+02, 0.000000000E+00, 2.755687095E+02, 2.228303335E+05, 1.982419497E+05
        84, 2.502127660E-01, 0.000000000E+00, 7.498262409E+04, 9.488379398E-01, 2.229100927E+02, 0.000000000E+00, 2.753145077E+02, 2.229032990E+05, 1.980590789E+05
        85, 2.531914894E-01, 0.000000000E+00, 7.473582194E+04, 9.466045291E-01, 2.240753514E+02, 0.000000000E+00, 2.750557525E+02, 2.229775716E+05, 1.978729326E+05
        86, 2.561702128E-01, 0.000000000E+00, 7.448521486E+04, 9.443345327E-01, 2.252552042E+02, 0.000000000E+00, 2.747923823E+02, 2.230531688E+05, 1.976834661E+05
        87, 2.591489362E-01, 0.000000000E+00, 7.423077437E+04, 9.420275838E-01, 2.264497010E+02, 0.000000000E+00, 2.745243346E+02, 2.231301086E+05, 1.974906347E+05
        88, 2.621276596E-01, 0.000000000E+00, 7.397247232E+04, 9.396833151E-01, 2.276588909E+02, 0.000000000E+00, 2.742515461E+02, 2.232084093E+05, 1.972943928E+05
        89, 2.651063830E-01, 0.000000000E+00, 7.371028089E+04, 9.373013588E-01, 2.288828227E+02, 0.000000000E+00, 2.739739527E+02, 2.232880891E+05, 1.970946943E+05
        90, 2.680851064E-01, 0.000000000E+00, 7.344417264E+04, 9.348813469E-01, 2.301215450E+02, 0.000000000E+00, 2.736914897E+02, 2.233691667E+05, 1.968914926E+05
        91, 2.710638298E-01, 0.000000000E+00, 7.317412049E+04, 9.324229109E-01, 2.313751056E+02, 0.000000000E+00, 2.734040913E+02, 2.234516609E+05, 1.966847406E+05
        92, 2.740425532E-01, 0.000000000E+00, 7.290009776E+04, 9.299256821E-01, 2.326435524E+02, 0.000000000E+00, 2.731116913E+02, 2.235355908E+05, 1.964743903E+05
        93, 2.770212766E-01, 0.000000000E+00, 7.262207814E+04, 9.273892913E-01, 2.339269329E+02, 0.000000000E+00, 2.728142221E+02, 2.236209758E+05, 1.962603933E+05
        94, 2.800000000E-01, 0.000000000E+00, 7.234003572E+04, 9.248133689E-01, 2.352252949E+02, 0.000000000E+00, 2.725116157E+02, 2.237078353E+05, 1.960427006E+05
        95, 2.829787234E-01, 0.000000000E+00, 7.205394497E+04, 9.221975447E-01, 2.365386858E+02, 0.000000000E+00, 2.722038028E+02, 2.237961893E+05, 1.958212625E+05
        96, 2.859574468E-01, 0.000000000E+00, 7.176378076E+04, 9.195414481E-01, 2.378671535E+02, 0.000000000E+00, 2.718907134E+02, 2.238860578E+05, 1.955960284E+05
        97, 2.889361702E-01, 0.000000000E+00, 7.146951832E+04, 9.168447073E-01, 2.392107462E+02, 0.000000000E+00, 2.715722763E+02, 2.239774613E+05, 1.953669473E+05
        98, 2.919148936E-01, 0.000000000E+00, 7.117113327E+04, 9.141069498E-01, 2.405695125E+02, 0.000000000E+00, 2.712484193E+02, 2.240704205E+05, 1.951339672E+05
        99, 2.948936170E-01, 0.000000000E+00, 7.086860159E+04, 9.113278017E-01, 2.419435019E+02, 0.000000000E+00, 2.709190693E+02, 2.241649565E+05, 1.948970353E+05
       100, 2.978723404E-01, 0.000000000E+00, 7.056189961E+04, 9.085068880E-01, 2.433327646E+02, 0.000000000E+00, 2.705841516E+02, 2.242610905E+05, 1.946560982E+05
       101, 3.008510638E-01, 0.000000000E+00, 7.025100402E+04, 9.056438319E-01, 2.447373518E+02, 0.000000000E+00, 2.702435907E+02, 2.243588444E+05, 1.944111014E+05
       102, 3.038297872E-01, 0.000000000E+00, 6.993589184E+04, 9.027382551E-01, 2.461573159E+02, 0.000000000E+00, 2.698973095E+02, 2.244582403E+05, 1.941619895E+05
       103, 3.068085106E-01, 0.000000000E+00, 6.961654040E+04, 8.997897773E-01, 2.475927106E+02, 0.000000000E+00, 2.695452299E+02, 2.245593005E+05, 1.939087062E+05
       104, 3.097872340E-01, 0.000000000E+00, 6.929292741E+04, 8.967980160E-01, 2.490435912E+02, 0.000000000E+00, 2.691872722E+02, 2.246620479E+05, 1.936511942E+05
       105, 3.127659574E-01, 0.000000000E+00, 6.896503090E+04, 8.937625869E-01, 2.505100145E+02, 0.000000000E+00, 2.688233552E+02, 2.247665059E+05, 1.933893952E+05
       106, 3.157446809E-01, 0.000000000E+00, 6.863282925E+04, 8.906831036E-01, 2.519920387E+02, 0.000000000E+00, 2.684533966E+02, 2.248726980E+05, 1.931232499E+05
       107, 3.187234043E-01, 0.000000000E+00, 6.829630127E+04, 8.875591780E-01, 2.534897238E+02, 0.000000000E+00, 2.680773123E+02, 2.249806485E+05, 1.928526978E+05
       108, 3.217021277E-01, 0.000000000E+00, 6.795542619E+04, 8.843904203E-01, 2.550031311E+02, 0.000000000E+00, 2.676950169E+02, 2.250903817E+05, 1.925776775E+05
       109, 3.246808511E-01, 0.000000000E+00, 6.761018381E+04, 8.811764403E-01, 2.565323234E+02, 0.000000000E+00, 2.673064235E+02, 2.252019228E+05, 1.922981266E+05
       110, 3.276595745E-01, 0.000000000E+00, 6.726055452E+04, 8.779168472E-01, 2.580773643E+02, 0.000000000E+00, 2.669114439E+02, 2.253152969E+05, 1.920139814E+05
       111, 3.306382979E-01, 0.000000000E+00, 6.690651951E+04, 8.746112517E-01, 2.596383179E+02, 0.000000000E+00, 2.665099887E+02, 2.254305298E+05, 1.917251776E+05
       112, 3.336170213E-01, 0.000000000E+00, 6.654806090E+04, 8.712592670E-01, 2.612152486E+02, 0.000000000E+00, 2.661019670E+02, 2.255476474E+05, 1.914316501E+05
       113, 3.365957447E-01, 0.000000000E+00, 6.618516197E+04, 8.678605106E-01, 2.628082195E+02, 0.000000000E+00, 2.656872874E+02, 2.256666762E+05, 1.911333329E+05
       114, 3.395744681E-01, 0.000000000E+00, 6.581780739E+04, 8.644146071E-01, 2.644172925E+02, 0.000000000E+00, 2.652658576E+02, 2.257876426E+05, 1.908301596E+05
       115, 3.425531915E-01, 0.000000000E+00, 6.544598355E+04, 8.609211903E-01, 2.660425261E+02, 0.000000000E+00, 2.648375846E+02, 2.259105731E+05, 1.905220634E+05
       116, 3.455319149E-01, 0.000000000E+00, 6.506967890E+04, 8.573799065E-01, 2.676839753E+02, 0.000000000E+00, 2.644023759E+02, 2.260354945E+05, 1.902089777E+05
       117, 3.485106383E-01, 0.000000000E+00, 6.468888430E+04, 8.537904184E-01, 2.693416891E+02, 0.000000000E+00, 2.639601389E+02, 2.261624333E+05, 1.898908359E+05
       118, 3.514893617E-01, 0.000000000E+00, 6.430359347E+04, 8.501524089E-01, 2.710157098E+02, 0.000000000E+00, 2.635107819E+02, 2.262914158E+05, 1.895675720E+05
       119, 3.544680851E-01, 0.000000000E+00, 6.391380342E+04, 8.464655849E-01, 2.727060708E+02, 0.000000000E+00, 2.630542146E+02, 2.264224679E+05, 1.892391211E+05
       120, 3.574468085E-01, 0.000000000E+00, 6.351951490E+04, 8.427296822E-01, 2.744127951E+02, 0.000000000E+00, 2.625903484E+02, 2.265556151E+05, 1.889054194E+05
       121, 3.604255319E-01, 0.000000000E+00, 6.312073284E+04, 8.389444697E-01, 2.761358935E+02, 0.000000000E+00, 2.621190972E+02, 2.266908821E+05, 1.885664050E+05
       122, 3.634042553E-01, 0.000000000E+00, 6.271746686E+04, 8.351097539E-01, 2.778753628E+02, 0.000000000E+00, 2.616403778E+02, 2.268282927E+05, 1.882220181E+05
       123, 3.663829787E-01, 0.000000000E+00, 6.230973168E+04, 8.312253835E-01, 2.796311844E+02, 0.000000000E+00, 2.611541105E+02, 2.269678699E+05, 1.878722012E+05
       124, 3.693617021E-01, 0.000000000E+00, 6.189754751E+04, 8.272912537E-01, 2.814033229E+02, 0.000000000E+00, 2.606602196E+02, 2.271096353E+05, 1.875169000E+05
       125, 3.723404255E-01, 0.000000000E+00, 6.148094044E+04, 8.233073093E-01, 2.831917246E+02, 0.000000000E+00, 2.601586341E+02, 2.272536093E+05, 1.871560634E+05
       126, 3.753191489E-01, 0.000000000E+00, 6.105994273E+04, 8.192735489E-01, 2.849963166E+02, 0.000000000E+00, 2.596492880E+02, 2.273998110E+05, 1.867896438E+05
       127, 3.782978723E-01, 0.000000000E+00, 6.063459308E+04, 8.151900271E-01, 2.868170059E+02, 0.000000000E+00, 2.591321206E+02, 2.275482576E+05, 1.864175977E+05
       128, 3.812765957E-01, 0.000000000E+00, 6.020493682E+04, 8.110568575E-01, 2.886536790E+02, 0.000000000E+00, 2.586070771E+02, 2.276989650E+05, 1.860398856E+05
       129, 3.842553191E-01, 0.000000000E+00, 5.977102604E+04, 8.068742139E-01, 2.905062013E+02, 0.000000000E+00, 2.580741090E+02, 2.278519470E+05, 1.856564725E+05
       130, 3.872340426E-01, 0.000000000E+00, 5.933291970E+04, 8.026423326E-01, 2.923744169E+02, 0.000000000E+00, 2.575331739E+02, 2.280072159E+05, 1.852673281E+05
       131, 3.902127660E-01, 0.000000000E+00, 5.889068363E+04, 7.983615123E-01, 2.942581489E+02, 0.000000000E+00, 2.569842362E+02, 2.281647819E+05, 1.848724266E+05
       132, 3.931914894E-01, 0.000000000E+00, 5.844439052E+04, 7.940321154E-01, 2.961571995E+02, 0.000000000E+00, 2.564272668E+02, 2.283246532E+05, 1.844717473E+05
       133, 3.961702128E-01, 0.000000000E+00, 5.799411989E+04, 7.896545677E-01, 2.980713502E+02, 0.000000000E+00, 2.558622438E+02, 2.284868362E+05, 1.840652742E+05
       134, 3.991489362E-01, 0.000000000E+00, 5.753995794E+04, 7.852293582E-01, 3.000003626E+02, 0.000000000E+00, 2.552891520E+02, 2.286513353E+05, 1.836529965E+05
       135, 4.021276596E-01, 0.000000000E+00, 5.708199747E+04, 7.807570391E-01, 3.019439787E+02, 0.000000000E+00, 2.547079832E+02, 2.288181527E+05, 1.832349083E+05
       136, 4.051063830E-01, 0.000000000E+00, 5.662033773E+04, 7.762382244E-01, 3.039019216E+02, 0.000000000E+00, 2.541187365E+02, 2.289872889E+05, 1.828110089E+05
       137, 4.080851064E-01, 0.000000000E+00, 5.615508426E+04, 7.716735901E-01, 3.058738960E+02, 0.000000000E+00, 2.535214178E+02, 2.291587420E+05, 1.823813025E+05
       138, 4.110638298E-01, 0.000000000E+00, 5.568634868E+04, 7.670638725E-01, 3.078595890E+02, 0.000000000E+00, 2.529160403E+02, 2.293325083E+05, 1.819457987E+05
       139, 4.140425532E-01, 0.000000000E+00, 5.521424843E+04, 7.624098664E-01, 3.098586715E+02, 0.000000000E+00, 2.523026241E+02, 2.295085820E+05, 1.815045119E+05
       140, 4.170212766E-01, 0.000000000E+00, 5.473890658E+04, 7.577124242E-01, 3.118707980E+02, 0.000000000E+00, 2.516811961E+02, 2.296869554E+05, 1.810574615E+05
       141, 4.200000000E-01, 0.000000000E+00, 5.426045126E+04, 7.529724511E-01, 3.138956097E+02, 0.000000000E+00, 2.510517899E+02, 2.298676188E+05, 1.806046717E+05
       142, 4.229787234E-01, 0.000000000E+00, 5.377901462E+04, 7.481908959E-01, 3.159327378E+02, 0.000000000E+00, 2.504144445E+02, 2.300505611E+05, 1.801461705E+05
       143, 4.259574468E-01, 0.000000000E+00, 5.329474019E+04, 7.433688245E-01, 3.179817726E+02, 0.000000000E+00, 2.497692142E+02, 2.302357667E+05, 1.796819969E+05
       144, 4.289361702E-01, 0.000000000E+00, 5.280777730E+04, 7.385073663E-01, 3.200422876E+02, 0.000000000E+00, 2.491161619E+02, 2.304232174E+05, 1.792121963E+05
       145, 4.319148936E-01, 0.000000000E+00, 5.231826843E+04, 7.336075883E-01, 3.221138914E+02, 0.000000000E+00, 2.484553422E+02, 2.306128978E+05, 1.787368078E+05
       146, 4.348936170E-01, 0.000000000E+00, 5.182635443E+04, 7.286705474E-01, 3.241962058E+02, 0.000000000E+00, 2.477868081E+02, 2.308047924E+05, 1.782558696E+05
       147, 4.378723404E-01, 0.000000000E+00, 5.133217870E+04, 7.236973318E-01, 3.262888479E+02, 0.000000000E+00, 2.471106172E+02, 2.309988848E+05, 1.777694233E+05
       148, 4.408510638E-01, 0.000000000E+00, 5.083588899E+04, 7.186890807E-01, 3.283914215E+02, 0.000000000E+00, 2.464268342E+02, 2.311951565E+05, 1.772775152E+05
       149, 4.438297872E-01, 0.000000000E+00, 5.033764247E+04, 7.136470363E-01, 3.305034955E+02, 0.000000000E+00, 2.457355381E+02, 2.313935846E+05, 1.767802023E+05
